"businessName","inspectionId","license","facilityType","risk","inspectionDate","inspectionType","pastFail","timeSinceLast","licenseStartDate","expirationDate","address","city","state","zipCode","ward","precinct","policeDistrict","licenseDescription","location","ageAtInspection","consumptionOnPremises","tobaccoRetail","limitedLicense","packageGoods","outdoorPatio","placeOfAmusement","tavern","retailFoodEstablishment","catersLiquorLicense","fillingStation","addressCount","wardCount","districtCount","foodType","burglary","sanitation","garbage","rodents","pastResponse"
"AFC SUSHI @ DOMINICKS 1100","1151447","1959463","Restaurant","Risk 1 (High)",2013-07-18,"Canvass",0,1.15890410958904,2013-02-16,2015-02-15,"3145 S ASHLAND AVE","CHICAGO","IL","60608","11","w_11_p_26","9","Retail Food Establishment","(41.836468347729024, -87.66556690213167)",4.33972602739726,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",19.854528723938,0.723737742142682,13.4090919274512,35.3131878579897,0
"AFC  SUSHI @DOMINICKS#2775","1234908","1868244","Grocery Store","Risk 1 (High)",2012-08-27,"Canvass",0,1.21643835616438,2011-02-16,2013-02-15,"2021 W CHICAGO AVE","CHICAGO","IL","60622","1","w_1_p_11","12","Retail Food Establishment","(41.89578522959797, -87.67793089259229)",4.83013698630137,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",50.7118148093703,50.6234910375046,15.336731012043,31.087633088876,0
"AFC SUSHI@DOMINICK'S #2890","1196230","2065024","Restaurant","Risk 1 (High)",2012-03-28,"Canvass",0,1.38356164383562,2011-02-16,2013-02-15,"5201 N SHERIDAN RD","CHICAGO","IL","60640","48","w_48_p_14","20","Retail Food Establishment","(41.976481667612425, -87.65483977716684)",1.24372146118721,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",32.4131669082111,42.1902414247194,7.71948549417135,29.0122705517519,0
"AFC SUSHI@DOMINICK'S #2984","1300718","1985617","Restaurant","Risk 1 (High)",2012-11-30,"Canvass",0,1.23013698630137,2011-02-16,2013-02-15,"6623 N DAMEN AVE","CHICAGO","IL","60645","50","w_50_p_28","24","Retail Food Establishment","(42.002223375062094, -87.68012882798133)",3.30422374429224,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",3.45124061201319,8.65613624667771,22.1392200692053,20.127368634077,1
"AFC Sushi @ Jewel-Osco #3210","1134671","1517561","Grocery Store","Risk 1 (High)",2012-10-25,"Canvass",0,1.33150684931507,2011-02-16,2013-02-15,"1210 N CLARK ST","CHICAGO","IL","60610","42","w_42_p_26","18","Retail Food Establishment","(41.90426522825603, -87.63160329458951)",5.69303652968037,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",35.7633262299452,34.7129084393963,13.4828761625116,78.885055627406,0
"AFC SUSHI@JEWEL-OSCO #3241","1229575","1932996","Restaurant","Risk 1 (High)",2012-06-12,"Canvass",0,1.28219178082192,2011-02-16,2013-02-15,"1341 N PAULINA ST","CHICAGO","IL","60622","1","w_1_p_49","14","Retail Food Establishment","(41.906243703084954, -87.6698622812847)",3.57796803652968,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",50.4299101433134,25.1066717552643,23.4501971387568,96.1378423463313,0
"AFC Sushi @ Jewel-Osco #3262","1166280","1516501","Grocery Store","Risk 1 (High)",2013-04-19,"Canvass",0,1.06027397260274,2013-02-16,2015-02-15,"4660 W IRVING PARK RD","CHICAGO","IL","60641","45","w_45_p_31","17","Retail Food Establishment","(41.95355443840363, -87.74505531119503)",6.17522831050228,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",14.3698313369738,7.80105317772358,13.1087076897881,24.124177273714,0
"AFC SUSHI@JEWEL-OSCO #3376","1324384","1932299","Grocery Store","Risk 1 (High)",2013-04-03,"Canvass",0,0.991780821917808,2013-02-16,2015-02-15,"370 N DESPLAINES ST","CHICAGO","IL","60661","27","w_27_p_1","12","Retail Food Establishment","(41.88891817356032, -87.64447797292972)",4.49041095890411,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",13.3874831580348,11.5402266637264,0.945837882840624,4.48965736262132,1
"AFC SUSHI @ JEWEL OSCO #3441","519264","1516125","Grocery Store","Risk 1 (High)",2011-09-29,"Canvass",0,1.72328767123288,2011-02-16,2013-02-15,"2940 N ASHLAND AVE","CHICAGO","IL","60657","32","w_32_p_30","19","Retail Food Establishment","(41.93547203273165, -87.66865454314257)",4.61906392694064,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",16.9712819697984,36.1254154881802,7.07081302273638,70.3127154694782,0
"AFC Sushi @ Jewel-Osco #3454","521979","2037531","Grocery Store","Risk 1 (High)",2012-01-25,"Canvass",0,0.895890410958904,2011-02-16,2013-02-15,"4250 N LINCOLN AVE 1","CHICAGO","IL","60618","47","w_47_p_",NA,"Retail Food Establishment","(41.95910043303784, -87.6823922417421)",1.57545662100457,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",21.1007550206765,12.9922708130411,42.7723127359045,18.2356117220337,0
"AFCSushi@Northwestern Memorial Hospital","1110304","1998085","Restaurant","Risk 1 (High)",2013-03-06,"Canvass",0,0.561643835616438,2013-02-16,2015-02-15,"251 E HURON ST","CHICAGO","IL","60611","42","w_42_p_41","18","Retail Food Establishment","(41.89490330235543, -87.62074372623964)",2.74805936073059,0,0,0,0,0,0,0,0,0,0,1,1,1,"cater",23.2109187326097,4.79030959101574,0.116554702824552,12.9740181260474,1
"AFC SUSHI@UNIVERSITY OF CHICAGO","1319394","1519452","Restaurant","Risk 1 (High)",2013-02-20,"Canvass",0,0.808219178082192,2013-02-16,2015-02-15,"5706 S UNIVERSITY AVE","CHICAGO","IL","60637","5","w_5_p_27","2","Retail Food Establishment","(41.79116632879206, -87.59821550796998)",6.01643835616438,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",7.1168625290322,0.246126323707836,0.205678269502967,5.14164443326042,1
"AFC Sushi @ Walgreens #15196`","1345463","2133989","Restaurant","Risk 1 (High)",2013-08-16,"Canvass",0,1.56986301369863,2013-02-16,2015-02-15,"151 N STATE ST 1","CHICAGO","IL","60601","42","w_42_p_",NA,"Retail Food Establishment","(41.88452436176266, -87.6277645489575)",1.61906392694064,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",13.2395203870528,17.248666517223,4.10678071676537e-06,15.7091245545943,0
"A & G FRESH MARKET, INC","1271505","1515999","Grocery Store","Risk 1 (High)",2013-01-17,"Canvass",0,0.980821917808219,2011-10-16,2013-10-15,"5630 W BELMONT AVE","CHICAGO","IL","60634","38","w_38_p_16","16","Retail Food Establishment","(41.938669321442646, -87.76777554340843)",5.17534246575342,0,0,1,0,0,0,0,0,0,0,1,1,1,"grocery",14.2999059829251,42.9883176311502,40.3426370251946,6.44959402717417,0
"AJE CAFE","1313258","2109080","Restaurant","Risk 2 (Medium)",2012-11-01,"Canvass",0,1.23561643835616,2011-08-09,2013-08-15,"2942 N CLARK ST 1","CHICAGO","IL","60657","44","w_44_p_",NA,"Retail Food Establishment","(41.93591438057569, -87.64758150382741)",1.23287671232877,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",69.3718315309094,25.653106073802,6.47793262848228,65.9213030956133,0
"ALBERTO'S PIZZA","1234440","6475","Restaurant","Risk 1 (High)",2012-08-03,"Canvass",0,0.526027397260274,2010-10-16,2012-10-15,"1326 W MORSE AVE","CHICAGO","IL","60626","49","w_49_p_26","24","Retail Food Establishment","(42.00803844718281, -87.66481711901136)",4.71769406392694,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",17.1845883018145,29.6076520204274,0.0728858981554886,9.82338138893908,0
"ALBERTO'S PIZZA","1106615","6475","Restaurant","Risk 1 (High)",2013-06-11,"Canvass",0,0.410958904109589,2012-10-16,2014-10-15,"1326 W MORSE AVE","CHICAGO","IL","60626","49","w_49_p_26","24","Retail Food Establishment","(42.00803844718281, -87.66481711901136)",5.57248858447489,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",68.7529357835586,52.1839964913668,1.99477701654942,37.356388068308,1
"ALDI #30","1084421","1547427","Grocery Store","Risk 3 (Low)",2013-03-05,"Canvass",0,2,2012-01-16,2014-01-15,"3030 S KEDZIE AVE","CHICAGO","IL","60623","12","w_12_p_6","10","Retail Food Establishment","(41.838114151734345, -87.70499446476498)",5.80833333333333,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",5.88556597095032,3.43942262185259,5.9922995879448,2.56608219549088,0
"ALDI INC STORE 14","1322088","1242812","Grocery Store","Risk 3 (Low)",2013-02-28,"Canvass",0,2,2012-01-16,2014-01-15,"5629 W FILLMORE ST","CHICAGO","IL","60644","29","w_29_p_34","15","Retail Food Establishment","(41.86731564787871, -87.76559794296058)",5.79463470319635,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",5.73906176570717,3.79844578674856,3.34214091100376,1.32165921787024,0
"ALDI'S #93","634723","1743165","Grocery Store","Risk 3 (Low)",2011-09-26,"Canvass",0,0.356164383561644,2010-01-16,2012-01-15,"7545 S WESTERN AVE 1ST FLOOR","CHICAGO","IL","60620","18","w_18_p_8","8","Retail Food Establishment","(41.75603509101783, -87.68285832156675)",4.36712328767123,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",15.2941275648041,3.45734139873165,3.44370511155667,3.09289057214007,0
"ALICIA'S TAMALES","598597","1980326","Restaurant","Risk 1 (High)",2012-01-27,"Canvass",0,0.961643835616438,2011-06-16,2013-06-15,"2753 W 55TH ST","CHICAGO","IL","60632","16","w_16_p_21","8","Retail Food Establishment","(41.79358650618111, -87.6934808799233)",2.42203196347032,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",11.9431738246461,16.3524018703077,20.4988511750308,11.7747286011785,0
"Al Khyam Restaurant","1098867","2138408","Restaurant","Risk 1 (High)",2013-03-07,"Canvass",0,1.05479452054795,2012-02-23,2014-03-15,"4748 N KEDZIE AVE 1ST","CHICAGO","IL","60625","33","w_33_p_",NA,"Retail Food Establishment","(41.96807735259296, -87.70860691495594)",1.03561643835616,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",26.9612111183077,53.6302436760685,10.3614579955116,31.6995391939618,0
"ALLENDE RESTAURANT","1092476","27794","Restaurant","Risk 1 (High)",2013-06-24,"Canvass",0,0.720547945205479,2013-04-16,2015-04-15,"2408 N LINCOLN AVE","CHICAGO","IL","60614","43","w_43_p_56","19","Retail Food Establishment","(41.925602222847466, -87.64918928869714)",6.11232876712329,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",51.8349887801547,18.7539090054827,11.8759875694448,62.6699906745157,0
"ALOHA GRILL HAWAIIAN BBQ INC.","1092516","1495532","Restaurant","Risk 1 (High)",2013-07-29,"Canvass",0,0.50958904109589,2013-04-16,2015-04-15,"2534 N CLARK ST","CHICAGO","IL","60614","43","w_43_p_33","19","Retail Food Establishment","(41.92868791566252, -87.6424846713895)",6.20821917808219,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",16.4114903735107,32.3439616839099,8.54707141101727,79.9970513285163,1
"ALONTI DELI","614457","34514","Restaurant","Risk 1 (High)",2011-09-06,"Canvass",0,1.34520547945205,2010-07-16,2012-07-15,"300 S RIVERSIDE PLZ 1ST","CHICAGO","IL","60606",NA,"w__p_","1","Retail Food Establishment","(41.87797513796852, -87.63842217104092)",4.06027397260274,0,0,0,0,0,0,0,0,0,0,2,2,1,"grocery",2.35227858069138,6.55855838926212,1.13157770407586e-07,0.234608224465098,0
"AL'S BEEF RESTAURANT","1138625","1299201","Restaurant","Risk 1 (High)",2012-11-19,"Canvass",0,1.03561643835616,2012-02-16,2014-02-15,"169 W ONTARIO ST","CHICAGO","IL","60610","42","w_42_p_46","18","Retail Food Establishment","(41.89308098139079, -87.6339460741803)",5.76164383561644,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",14.8821684558663,24.4866895788999,6.76426350666585,25.8314860083578,0
"AL'S PIZZA","1188380","1997579","Restaurant","Risk 1 (High)",2012-10-09,"Canvass",0,0.882191780821918,2011-10-16,2013-10-15,"6344 W IRVING PARK RD 1","CHICAGO","IL","60634","38","w_38_p_51","16","Retail Food Establishment","(41.95303430790814, -87.78590772187195)",3.00547945205479,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",8.47605794185235,3.64324366028417,23.1282276286275,3.83612182960689,0
"AMARIND'S RESTAURANT","1277363","1142567","Restaurant","Risk 1 (High)",2012-09-14,"Canvass",0,2,2012-02-16,2014-02-15,"6822 W NORTH AVE","CHICAGO","IL","60707","36","w_36_p_33","25","Retail Food Establishment","(41.90912363458747, -87.79574987181736)",5.58070776255708,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",6.93575212638738,3.78011771059511,7.2099088433592,3.05436463172139,0
"AMATOS PIZZA","517553","1514750","Restaurant","Risk 1 (High)",2011-10-04,"Canvass",0,1.66301369863014,2011-04-16,2013-04-15,"953 W WILLOW ST","CHICAGO","IL","60614","32","w_32_p_51","18","Retail Food Establishment","(41.913647790626385, -87.6529239488956)",4.38904109589041,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",25.1536200644121,57.021059990853,26.2615626601059,121.411508599311,1
"AMAZING EDIBLES","1234823","1844283","Other","Risk 1 (High)",2012-08-22,"Canvass",0,2,2011-12-16,2013-12-15,"2419 W 14TH ST 1ST C","CHICAGO","IL","60608","28","w_28_p_52","10","Retail Food Establishment","(41.86287332132199, -87.68663463890556)",4.59714611872146,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",2.6800809968947,4.66075780970583,1.05878693728669,3.99653069474532,0
"AMBASSADOR","557550","44653","Restaurant","Risk 1 (High)",2011-09-19,"Canvass",0,1.3972602739726,2009-10-16,2011-10-15,"7050 W BELMONT AVE 1ST","CHICAGO","IL","60634","36","w_36_p_20","16","Retail Food Establishment","(41.93815884821092, -87.80315795762327)",3.84372146118721,1,0,0,0,0,1,0,0,0,0,1,1,1,"unknown",6.73024451847483,5.93921834073149,19.4628261279787,17.599896736852,1
"AMERICAN AIRLINES","1353767","1885162","Restaurant","Risk 2 (Medium)",2013-07-19,"Canvass",0,1.26849315068493,2012-01-16,2014-01-15,"11601 W TOUHY AVE","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment","(42.008536400868735, -87.91442843927047)",5.28219178082192,1,0,0,0,0,0,0,0,0,0,2,1,1,"cater",3.18543649466949e-194,2.02809923224654e-204,7.7863556744229e-213,3.94740813890107,0
"AMERICAN MEDICAL ASSOCIATION","1138883","21129","Restaurant","Risk 1 (High)",2013-03-13,"Canvass",0,0.978082191780822,2011-03-16,2013-03-15,"515 N STATE ST # 2ND","CHICAGO","IL","60610","42","w_42_p_22","18","Retail Food Establishment","(41.89141810118847, -87.62791475607904)",6.07385844748859,0,0,0,0,0,0,0,0,0,0,1,1,1,"cater",39.7715013503737,56.8477001996765,0.061632407335852,25.5796335849413,1
"AMERICA'S DOG","1345484","1903311","Restaurant","Risk 1 (High)",2013-08-22,"Canvass",0,1.04109589041096,2012-04-16,2014-04-15,"21 E ADAMS ST 1ST","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment","(41.879389986864716, -87.6269200545445)",5.3013698630137,0,0,0,0,0,0,0,0,0,0,5,4,3,"dinner",7.02663556201717,11.9695071852057,2.28487812859221e-06,49.6611435494406,1
"AMERICA'S DOG","1335777","51243","Restaurant","Risk 1 (High)",2013-05-28,"Canvass",0,0.915068493150685,2013-03-16,2015-03-15,"700 E GRAND AVE  121","CHICAGO","IL","60611",NA,"w__p_","18","Retail Food Establishment","(41.892249163400116, -87.60951804879336)",6.03835616438356,0,0,0,0,0,0,0,0,0,0,5,4,3,"dinner",0.0403993288113651,1.44670075318135,6.9144451739133e-13,0.722243925387832,0
"AMERICA'S DOG","1324245","1798214","Restaurant","Risk 1 (High)",2012-12-31,"Canvass",0,1.4,2012-09-16,2014-09-15,"22 E RANDOLPH ST","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment","(41.88460307332496, -87.62711569302157)",5.94520547945205,0,0,0,0,0,0,0,0,0,0,5,4,3,"dinner",22.3357765802313,16.340810219657,0.01141614840462,18.3804768339366,0
"A MIDWEST KITCHEN","1271395","2114895","Other","Risk 1 (High)",2012-10-12,"Canvass",0,1.08219178082192,2011-09-19,2013-10-15,"5740 N MILWAUKEE AVE 1 1","CHICAGO","IL","60646","45","w_45_p_27","16","Retail Food Establishment","(41.985762969681936, -87.77712906969982)",1.06575342465753,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",8.3921187970403,16.4220772219572,6.17618009110751,9.44007308436203,0
"A- MI-THA RESTAURANT","1271393","1143174","Restaurant","Risk 1 (High)",2012-10-11,"Canvass",0,0.936986301369863,2010-11-16,2012-11-15,"6207 N MILWAUKEE AVE","CHICAGO","IL","60646","45","w_45_p_51","16","Retail Food Establishment","(41.99402273160038, -87.78453052019131)",4.90673515981735,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",1.65069863315562,31.450447381182,22.6568455996466,2.7237028248958,0
"A- MI-THA RESTAURANT","1336042","1143174","Restaurant","Risk 1 (High)",2013-06-11,"Canvass",0,0.665753424657534,2012-11-16,2014-11-15,"6207 N MILWAUKEE AVE","CHICAGO","IL","60646","45","w_45_p_51","16","Retail Food Establishment","(41.99402273160038, -87.78453052019131)",5.57248858447489,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",10.441610054586,44.7398868164354,9.37772780821479,1.4287064392342,0
"AMMO BABA MEAT MARKET","1106564","2041768","Grocery Store","Risk 2 (Medium)",2013-05-20,"Canvass",0,1.84931506849315,2012-07-16,2014-07-15,"3102 W DEVON AVE 1","CHICAGO","IL","60659","50","w_50_p_10","24","Retail Food Establishment","(41.99753842013221, -87.70709044435436)",2.86575342465753,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",42.6301279017412,26.202864947843,19.8434807380773,88.1195514298277,1
"ANDIAMO'S O'HARE, LLC","1286022","1381615","Restaurant","Risk 1 (High)",2012-10-22,"Canvass",0,0.619178082191781,2012-01-16,2014-01-15,"11601 W TOUHY AVE","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment","(42.008536400868735, -87.91442843927047)",5.68481735159817,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",1.04969843413584e-41,1.56888447611738e-199,4.05694393664752e-238,2.43037942516291e-226,0
"ANDIAMO'S O'HARE, LLC","670681","1381615","Restaurant","Risk 1 (High)",2012-02-21,"Canvass",0,0.364383561643836,2012-01-16,2014-01-15,"11601 W TOUHY AVE","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment","(42.008536400868735, -87.91442843927047)",5.01643835616438,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",1.39173527827144e-218,1.26232177771335e-186,4.88622536313736e-239,5.91887695577884e-204,0
"ANDIES RESTAURANT","1106215","84375","Restaurant","Risk 1 (High)",2012-04-17,"Canvass",0,0.997260273972603,2011-07-16,2013-07-15,"5253 N CLARK ST","CHICAGO","IL","60640","48","w_48_p_10","20","Retail Food Establishment","(41.977779627780315, -87.66821033188846)",4.67397260273973,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",28.1252835667395,13.0065989232806,17.0788242968008,8.25037722408703,0
"ANDYS 11 EAST LOUNGE","569721","845","Restaurant","Risk 1 (High)",2011-11-23,"Canvass",0,1.03561643835616,2011-03-16,2013-03-15,"11 E HUBBARD ST 1ST","CHICAGO","IL","60611","42","w_42_p_55","18","Retail Food Establishment","(41.889963868268154, -87.62750692235896)",4.52614155251142,0,0,1,0,0,1,1,0,0,0,1,1,1,"bar",19.8329648275267,11.8165774807139,0.000117455904134031,2.13427780738917,0
"ANDY'S DELI","1194251","1351717","Grocery Store","Risk 1 (High)",2012-04-20,"Canvass",0,0.695890410958904,2010-11-16,2012-11-15,"5442 N MILWAUKEE AVE","CHICAGO","IL","60630","45","w_45_p_32","16","Retail Food Establishment","(41.980337613209805, -87.77217917253894)",5.17796803652968,0,1,0,1,0,0,0,0,0,0,1,1,1,"grocery",5.63742963154086,1.37780213576308,25.8203631475243,0.295026617804916,0
"ANDY'S GROCERY","547887","2050143","Grocery Store","Risk 2 (Medium)",2011-12-15,"Canvass",0,1.28493150684932,2010-09-13,2012-08-15,"3001 S AVERS AVE","CHICAGO","IL","60623","22","w_22_p_3","10","Retail Food Establishment","(41.83869584328914, -87.72058887056443)",1.25490867579909,0,0,1,0,0,0,0,0,0,0,2,2,1,"mart",13.6143546738339,14.2362715815684,5.27509207626981,7.40967292008879,1
"ANDY'S MEXICAN RESTAURANT","509425","2049088","Restaurant","Risk 1 (High)",2011-11-17,"Canvass",0,1.21643835616438,2010-09-20,2012-08-15,"5220 S PULASKI RD 1 W72","CHICAGO","IL","60632","23","w_23_p_6","8","Retail Food Establishment","(41.797991869962225, -87.723443740796)",1.15901826484018,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",9.74353179235122,8.20324771392649,4.85097410260936,11.5577545127572,1
"ANGEL FOOD LTD","1092331","1494180","Restaurant","Risk 1 (High)",2013-03-05,"Canvass",0,0.452054794520548,2012-06-16,2014-06-15,"1636 W MONTROSE AVE","CHICAGO","IL","60613","47","w_47_p_5","19","Retail Food Establishment","(41.96168092358476, -87.6707616269038)",5.55627853881279,0,0,0,0,0,0,0,0,0,0,1,1,1,"mart",18.8189926913636,17.6689846674752,5.99062040330816,55.4889882900681,0
"ANGELICA'S","1098470","46628","Restaurant","Risk 1 (High)",2012-07-26,"Canvass",0,2,2010-12-16,2012-12-15,"3244 N MILWAUKEE AVE","CHICAGO","IL","60618","31","w_31_p_26","17","Retail Food Establishment","(41.939987581504504, -87.72554693638808)",5.44372146118721,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",27.393545417109,19.477531283115,29.7625523040791,57.0146528399026,0
"ANGELINA RISTORANTE","1092421","14788","Restaurant","Risk 1 (High)",2013-05-21,"Canvass",0,2,2013-02-16,2015-02-15,"3561 N BROADWAY","CHICAGO","IL","60657","46","w_46_p_43","19","Retail Food Establishment","(41.94720549468551, -87.64702664696026)",6.26289954337899,1,0,0,0,0,0,0,0,0,0,1,1,1,"italian",23.6693989017005,49.0915381293529,3.77179351942931,72.9502766715679,0
"ANN SATHER RESTAURANT","1322380","1874185","Restaurant","Risk 1 (High)",2013-02-26,"Canvass",0,0.416438356164384,2013-02-16,2015-02-15,"909 W BELMONT AVE 1ST","CHICAGO","IL","60657","44","w_44_p_20","19","Retail Food Establishment","(41.93983331895479, -87.65195464509658)",5.24931506849315,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",38.086622163312,23.5646236177919,22.268117888013,72.6439485895683,0
"ANTHONY D'S GRILL","1202679","2083482","Restaurant","Risk 1 (High)",2013-03-07,"Canvass",0,0.898630136986301,2011-11-16,2013-11-15,"548-550 N CICERO AVE 1 1","CHICAGO","IL","60644","28","w_28_p_27","15","Retail Food Establishment","(41.891063544769416, -87.74581554302519)",1.92066210045662,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",14.3938856325869,53.3898746225419,29.947268251514,48.7210398866689,0
"ANTICA PIZZERIA","1353736","1932480","Restaurant","Risk 1 (High)",2013-07-18,"Canvass",0,1.24657534246575,2011-08-16,2013-08-15,"5663-5665 N CLARK ST 1 1","CHICAGO","IL","60660","48","w_48_p_37","20","Retail Food Establishment","(41.98511286358866, -87.66895925792126)",4.74246575342466,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",17.3353677097824,11.9691453584907,14.6810593337996,29.5511109829047,0
