"businessName","inspectionId","license","facilityType","risk","inspectionDate","inspectionType","pastFail","timeSinceLast","licenseStartDate","expirationDate","address","city","state","zipCode","ward","precinct","policeDistrict","licenseDescription","location","ageAtInspection","consumptionOnPremises","tobaccoRetail","limitedLicense","packageGoods","outdoorPatio","placeOfAmusement","tavern","retailFoodEstablishment","catersLiquorLicense","fillingStation","addressCount","wardCount","districtCount","foodType","burglary","sanitation","garbage","rodents","pastResponse","response"
"DUNKIN DONUTS","666219","1842575","Restaurant","Risk 2 (Medium)",2011-11-10,"Canvass",0,1.04109589041096,2010-04-16,2012-04-15,"27 E LAKE ST 1ST FLOOR 1","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment","(41.88564258759103, -87.62693002456231)",4.28504566210046,0,0,0,0,0,0,0,0,0,0,5,5,5,"breakfast",12.1339159759755,39.8796527113848,0.000146300426026348,0.924812955669712,0,0
"TACO BELL #5751","1088208","56984","Restaurant","Risk 1 (High)",2012-06-22,"Canvass",0,0.641095890410959,2011-04-16,2013-04-15,"7856 S STONY ISLAND AVE  1ST","CHICAGO","IL","60649","5","w_5_p_12","4","Retail Food Establishment","(41.751845307751985, -87.58614823541802)",4.85479452054795,0,0,0,0,0,0,0,0,0,0,1,1,1,"spanish",41.4193552109195,15.6546506490973,18.9524620688531,8.78006071814797,0,0
"THE WHISKEY BAR & GRILL","569741","65265","Restaurant","Risk 1 (High)",2011-12-07,"Canvass",0,0.358904109589041,2011-03-16,2013-03-15,"21 E BELLEVUE PL # 1ST","CHICAGO","IL","60611","42","w_42_p_24","18","Retail Food Establishment","(41.90146137010766, -87.62751461949168)",4.56449771689498,1,0,0,0,0,1,0,0,0,0,1,1,1,"bar",24.6255296505134,18.019468416496,10.0293700640271,48.969444776139,1,0
"CAFE RESTAURANT ART","1099039","1144116","Restaurant","Risk 1 (High)",2013-06-18,"Canvass",0,0.515068493150685,2011-09-16,2013-09-15,"4658 N ROCKWELL ST 1","CHICAGO","IL","60625","47","w_47_p_15","19","Retail Food Establishment","(41.966571693001114, -87.69389349093929)",5.59166666666667,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",13.4790640585414,18.8981348442405,19.9998206439864,37.4065492788966,1,0
"CAFETERIA MARIANAO","1234402","1045614","Restaurant","Risk 1 (High)",2012-08-01,"Canvass",0,0.701369863013699,2011-11-16,2013-11-15,"2246 N MILWAUKEE AVE GROUND","CHICAGO","IL","60647","1","w_1_p_13","14","Retail Food Establishment","(41.92161436223205, -87.6954814291355)",5.71221461187215,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",24.0083007160017,26.3410206972684,35.0127265581154,104.13551136749,1,1
"YOUNG'S RESTAURANT","1313271","1356070","Restaurant","Risk 1 (High)",2012-11-26,"Canvass",0,2,2012-06-16,2014-06-15,"3949 N ASHLAND AVE","CHICAGO","IL","60613","47","w_47_p_44","19","Retail Food Establishment","(41.953872905109016, -87.66888933788545)",5.28504566210046,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",44.8296770266718,22.4440873701912,8.2014663338769,33.7393960589074,1,0
"LUCKY GRILL INC","604438","23619","Restaurant","Risk 1 (High)",2011-09-27,"Canvass",0,0.723287671232877,2009-12-16,2011-12-15,"4454 N MILWAUKEE AVE","CHICAGO","IL","60630","45","w_45_p_40","16","Retail Food Establishment","(41.961995374199766, -87.75583462185483)",4.61358447488584,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",13.5670335520827,9.24400481224495,34.7149635770168,7.90838864759413,0,0
"DINOS FOODS CORP.","1146375","1893302","Restaurant","Risk 1 (High)",2013-04-25,"Canvass",0,0.542465753424658,2011-06-16,2013-06-15,"4135 S ARCHER AVE 1","CHICAGO","IL","60632","14","w_14_p_8","9","Retail Food Establishment","(41.818246211624995, -87.69723578427927)",5.08219178082192,0,0,0,0,0,0,0,0,0,0,1,1,1,"mart",42.8822393766567,15.1287783521781,33.0272565271345,3.42970253651966,0,1
"MATHER'S MORE THAN A CAFE","670755","1800577","Restaurant","Risk 1 (High)",2012-02-24,"Canvass",0,0.698630136986301,2011-09-16,2013-09-15,"7134 W HIGGINS AVE 1ST","CHICAGO","IL","60656","41","w_41_p_3","16","Retail Food Establishment","(41.98100034161097, -87.8059054660053)",4.2958904109589,0,0,1,0,0,0,0,0,0,0,2,2,2,"breakfast",0.210180478086824,1.95536296835576,2.4167906389661,7.03655722414311,0,0
"HAPPY'S PIZZA CHICAGO #3","1285542","2014183","Restaurant","Risk 1 (High)",2012-09-26,"Canvass",0,1.46301369863014,2011-01-27,2013-01-15,"8710 S HALSTED ST 1","CHICAGO","IL","60620","21","w_21_p_28","22","Retail Food Establishment","(41.735505299216186, -87.64374906595162)",1.66563926940639,0,0,0,0,0,0,0,0,0,0,1,1,1,"italian",7.77688335195866,31.1413306842624,18.7366399536134,15.4335101416628,1,0
"STARBUCKS COFFEE #213","670462","23021","Other","Risk 1 (High)",2012-02-15,"Canvass",0,0.934246575342466,2011-04-16,2013-04-15,"111 W WASHINGTON ST 1ST","CHICAGO","IL","60602","42","w_42_p_9","1","Retail Food Establishment","(41.88310096249641, -87.63126322078455)",4.75627853881279,0,0,1,0,0,0,0,0,0,0,1,1,1,"breakfast",29.1178161619953,44.0312499868565,3.09674937950324e-05,4.57482449042816,0,1
"EUREST DINING SERVICES AT CAFE 300","1134294","1948511","Restaurant","Risk 1 (High)",2012-06-04,"Canvass",0,0.682191780821918,2012-04-16,2014-04-15,"300 N LA SALLE ST 1","CHICAGO","IL","60654","42","w_42_p_9","18","Retail Food Establishment","(41.887528639656935, -87.63264683652446)",2.94794520547945,0,0,0,0,0,0,0,0,1,0,1,1,1,"cater",26.0070998206252,11.7681026207008,1.66391311744943,5.92710768589519,1,0
"AVANTI CAFFE","1292321","2042566","Restaurant","Risk 1 (High)",2013-02-07,"Canvass",0,0.421917808219178,2012-07-16,2014-07-15,"200 W JACKSON BLVD 1 120","CHICAGO","IL","60606","2","w_2_p_49","1","Retail Food Establishment","(41.878227703089095, -87.63380478677512)",2.57271689497717,0,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",12.6524879717684,19.3971151385138,1.83622666479445e-05,15.8578040438686,0,0
"Pret a Manger","1345428","2138418","Restaurant","Risk 1 (High)",2013-08-06,"Canvass",0,1.01643835616438,2012-09-16,2014-09-15,"225 N MICHIGAN AVE 1ST","CHICAGO","IL","60601","42","w_42_p_",NA,"Retail Food Establishment","(41.88637740620821, -87.62438167043969)",1.41358447488584,0,0,0,0,0,0,0,0,0,0,2,1,2,"unknown",13.4986017337911,18.6434049791946,0.000653689594524669,14.146409213872,1,1
"HALSTED STREET DELI","567630","2064453","Restaurant","Risk 1 (High)",2011-10-11,"Canvass",0,0.876712328767123,2010-12-02,2012-12-15,"222 N LA SALLE ST 1","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment","(41.886351604488574, -87.63261394551859)",0.857420091324201,0,0,0,0,0,0,0,0,0,0,4,2,1,"grocery",15.9177993615816,10.8984718390269,6.07872747966613,9.90620022686304,0,0
"CANTONESIA RESTAURANT","1096443","1474248","Restaurant","Risk 1 (High)",2012-08-14,"Canvass",0,1.86027397260274,2012-06-16,2014-06-15,"204 W CERMAK RD","CHICAGO","IL","60616","25","w_25_p_16","9","Retail Food Establishment","(41.852957552572285, -87.63230521692324)",5,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",7.92226731812996,22.4672986567322,21.1539809229085,7.93268657623636,1,0
"DUNKIN DONUTS","1166277","2009262","Restaurant","Risk 2 (Medium)",2013-04-17,"Canvass",0,0.772602739726027,2012-09-16,2014-09-15,"4359 N PULASKI RD 1","CHICAGO","IL","60641","39","w_39_p_28","17","Retail Food Establishment","(41.960882513674356, -87.7276792419795)",3.28207762557078,0,0,0,0,0,0,0,0,0,0,5,5,5,"breakfast",17.6434258886768,45.3314495907868,18.1137668410821,34.1205724404362,0,0
"LA COPACABANA","1151453","1679565","Grocery Store","Risk 1 (High)",2013-07-18,"Canvass",1,1.84657534246575,2011-12-16,2013-12-15,"2732 W CERMAK RD","CHICAGO","IL","60608","28","w_28_p_38","10","Retail Food Establishment","(41.85202653380971, -87.69427307952772)",6.42180365296804,0,1,0,0,0,0,0,0,0,0,1,1,1,"unknown",6.91829591504995,30.3229600560182,35.757560286215,40.5539354606214,1,0
"NANCY,S RAINBOW & DONUTS","521739","1195640","Restaurant","Risk 3 (Low)",2011-09-13,"Canvass",0,2,2009-09-16,2011-09-15,"3204 W LAWRENCE AVE","CHICAGO","IL","60625","39","w_39_p_22","17","Retail Food Establishment","(41.96855734291342, -87.70870560337353)",3.82728310502283,0,1,0,0,0,0,0,0,0,0,1,1,1,"breakfast",32.9298440643604,23.5592066410484,29.4925226582078,16.459712145992,0,0
"WEST LAWN FOODS","1227296","1591726","Grocery Store","Risk 1 (High)",2012-05-18,"Canvass",0,0.501369863013699,2011-10-16,2013-10-15,"5838 S PULASKI RD","CHICAGO","IL","60629","13","w_13_p_21","8","Retail Food Establishment","(41.786608409502335, -87.72313002889523)",4.50673515981735,0,0,0,0,0,0,0,0,0,0,1,1,1,"mart",29.7263731134868,11.8835177379851,19.5977158914877,27.3473937957611,1,0
"SIAM TREASURE RESTAURANT","604603","64774","Restaurant","Risk 1 (High)",2012-01-31,"Canvass",0,0.783561643835616,2010-08-16,2012-08-15,"7152 N HARLEM AVE 1ST","CHICAGO","IL","60631","41","w_41_p_56","16","Retail Food Establishment","(42.01148252870015, -87.80678810992323)",4.46312785388128,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",8.45791693016997,0.462016083239177,6.01010603660391,8.39038896810157e-08,0,0
"AMERICAN RESTAURANT","634541","1544312","Restaurant","Risk 2 (Medium)",2011-09-12,"Canvass",0,1.09315068493151,2010-09-16,2012-09-15,"3005 W MADISON ST","CHICAGO","IL","60612","28","w_28_p_50","11","Retail Food Establishment","(41.880914635616875, -87.70143860198863)",3.82454337899543,0,1,1,0,0,0,0,0,0,0,1,1,1,"dinner",36.0720269652132,45.6523389624563,53.6886973124803,26.4033098738881,0,0
"CHIPOTLE MEXICAN GRILL","1322348","2109272","Restaurant","Risk 1 (High)",2013-01-30,"Canvass",0,0.515068493150685,2011-12-05,2013-05-15,"2809 N ASHLAND AVE 1ST","CHICAGO","IL","60657","32","w_32_p_10","19","Retail Food Establishment","(41.93270303163393, -87.66825941420389)",1.15616438356164,1,0,0,0,0,0,0,0,0,0,5,5,5,"dinner",20.4923029605205,23.8277803157015,19.0733459489643,95.9434441738067,0,0
"Lou Malnati's Pizzeria","1084376","1442277","Restaurant","Risk 1 (High)",2013-02-05,"Canvass",0,0.797260273972603,2012-02-16,2014-02-15,"3859 W OGDEN AVE","CHICAGO","IL","60623","24","w_24_p_26","10","Retail Food Establishment","(41.85186555681628, -87.7220243874229)",5.97534246575342,0,0,0,0,0,0,0,0,0,0,2,2,2,"italian",15.7073531001638,20.5678163425897,40.9593736269166,15.897963639975,1,1
"TERESA RESTAURANT /BANQUET HALL","1271389","1838","Restaurant","Risk 1 (High)",2012-10-09,"Canvass",0,1.16712328767123,2011-12-16,2013-12-15,"4745-4751 N MILWAUKEE AVE 1 & 2","CHICAGO","IL","60630","45","w_45_p_18","16","Retail Food Establishment","(41.96675180325941, -87.75960720805608)",5.64920091324201,1,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",7.65587312492702,2.54207536376618,12.7364754625575,15.3376803105524,0,0
"SACCOBRUNO","1234711","2054239","Restaurant","Risk 1 (High)",2012-08-17,"Canvass",0,0.654794520547945,2011-04-14,2013-04-15,"2149-2151 W ARMITAGE AVE 1","CHICAGO","IL","60647","32","w_32_p_4","14","Retail Food Establishment","(41.917558374945074, -87.68201766960635)",1.34520547945205,1,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",40.56229915895,28.2713671682246,7.91743191875635,41.6123423174712,0,0
"Krispy Krunchy Chicken","1150775","2088881","Restaurant","Risk 2 (Medium)",2012-09-24,"Canvass",0,1.44931506849315,2011-04-19,2013-05-15,"6659 S WENTWORTH AVE STORE FRONT -","CHICAGO","IL","60621","6","w_6_p_",NA,"Retail Food Establishment","(41.77280931811419, -87.62981978726347)",1.43561643835616,0,0,0,0,0,0,0,0,0,0,2,2,1,"dinner",21.4691009237149,14.4450761660193,4.74597700095706,6.43706805527296,1,1
"DMK BURGER BAR","1198482","1943629","Restaurant","Risk 1 (High)",2012-10-05,"Canvass",0,1.9972602739726,2011-02-16,2013-02-15,"2954 N SHEFFIELD AVE 1ST","CHICAGO","IL","60657","44","w_44_p_27","19","Retail Food Establishment","(41.936096824618446, -87.6541247506545)",2.92317351598173,1,0,0,0,0,0,0,0,0,0,1,1,1,"bar",62.7426539588135,31.1484009117306,19.3685733189237,115.472724381144,1,1
"TONY'S ITALIAN DELI","1321904","429","Grocery Store","Risk 1 (High)",2013-02-15,"Canvass",0,1.20821917808219,2012-08-16,2014-08-15,"6708 N NORTHWEST HWY  1","CHICAGO","IL","60631","41","w_41_p_5","16","Retail Food Establishment","(42.00289469259332, -87.81656422345733)",5.50696347031963,0,0,1,0,0,0,0,0,0,0,1,1,1,"grocery",1.50534956336056,9.87370703838267,15.5150348943786,1.68919362379621,0,1
"Subway Sandwiches and Salads","1214315","2013762","Restaurant","Risk 2 (Medium)",2012-04-24,"Canvass",0,0.936986301369863,2011-04-16,2013-04-15,"1513 W FULLERTON AVE 1","CHICAGO","IL","60614","32","w_32_p_37","18","Retail Food Establishment","(41.92506665893317, -87.66633415361996)",2.262899543379,0,0,0,0,0,0,0,0,0,0,1,1,1,"sandwich",16.9866406267813,30.0764922934279,17.7909091740177,99.9650568537239,0,1
"NICKS PIT STOP # 2","1098864","2069161","Restaurant","Risk 1 (High)",2013-03-07,"Canvass",0,0.863013698630137,2013-01-16,2015-01-15,"3652 W LAWRENCE AVE 1ST","CHICAGO","IL","60625","39","w_39_p_12","17","Retail Food Establishment","(41.968435554702644, -87.72040253869211)",2.15342465753425,0,0,0,0,0,0,0,0,0,0,1,1,1,"mart",29.5583190518509,138.438307325796,19.2502119121184,94.2568017811518,0,0
"ROSEBUD CAFE","1324299","25693","Restaurant","Risk 1 (High)",2013-02-01,"Canvass",0,1.03561643835616,2012-05-16,2014-05-15,"1500 W TAYLOR ST 1ST","CHICAGO","IL","60607","2","w_2_p_29","12","Retail Food Establishment","(41.86940905403705, -87.66419709016535)",5.72066210045662,1,0,1,0,0,0,0,0,0,0,1,1,1,"breakfast",9.8879958061754,6.31924473587693,16.1010344844685,37.9900264822807,0,0
"LINCOLN PARK MARKET INC","1198855","32030","Grocery Store","Risk 1 (High)",2013-05-13,"Canvass",0,0.895890410958904,2013-04-16,2015-04-15,"2500 N CLARK ST 1ST","CHICAGO","IL","60614","43","w_43_p_34","19","Retail Food Establishment","(41.92780510209334, -87.64196306007628)",5.9972602739726,0,1,0,1,0,0,0,0,0,0,1,1,1,"grocery",11.6847131196921,44.4395969147358,15.3269304082442,72.6143135577147,1,0
"PINEDAS TACOS","1271426","2133574","Restaurant","Risk 1 (High)",2012-11-06,"Canvass",0,0.863013698630137,2011-12-29,2014-01-15,"4929 W IRVING PARK RD 1ST","CHICAGO","IL","60641","45","w_45_p_28","16","Retail Food Establishment","(41.953263831201625, -87.7510919961523)",0.857534246575342,0,0,0,0,0,0,0,0,0,0,1,1,1,"spanish",20.4827113853084,16.3400508517982,5.51449049679986,49.103421930645,0,0
"JAVA  THAI","1166267","46226","Restaurant","Risk 1 (High)",2013-04-05,"Canvass",0,0.906849315068493,2011-08-16,2013-08-15,"4272 W IRVING PARK RD","CHICAGO","IL","60641","38","w_38_p_5","17","Retail Food Establishment","(41.95367057491737, -87.73536636680396)",5.64109589041096,0,0,0,0,0,0,0,0,0,0,1,1,1,"asian",2.54340926871224,20.987886075446,13.6053199872384,22.1843497321592,0,0
"PIZZERIA DA NELLA","1229835","1473886","Restaurant","Risk 1 (High)",2012-06-26,"Canvass",0,1.6986301369863,2011-04-16,2013-04-15,"1443-1445 W FULLERTON AVE","CHICAGO","IL","60614","32","w_32_p_37","18","Retail Food Establishment","(41.925083972361364, -87.66504399327398)",5.11780821917808,1,0,0,0,1,0,0,0,0,0,1,1,1,"italian",52.2576752749816,32.5681644162122,14.3177735021426,79.4855930745057,0,1
"Dunkin Donuts Baskin Robbins","1326915","1475713","Restaurant","Risk 2 (Medium)",2013-04-11,"Canvass",0,2,2011-12-16,2013-12-15,"1651 W ROOSEVELT RD","CHICAGO","IL","60608","2","w_2_p_42","12","Retail Food Establishment","(41.866749382827074, -87.66846405285052)",6.15331050228311,0,0,0,0,0,0,0,0,0,0,1,1,1,"dessert",3.66028142722044,0.175428340536973,0.692443200374516,12.0117268467264,0,0
"DOMINOS PIZZA","670279","1221168","Restaurant","Risk 2 (Medium)",2012-02-06,"Canvass",0,2,2010-10-16,2012-10-15,"2455 W FULLERTON AVE","CHICAGO","IL","60647","1","w_1_p_9","14","Retail Food Establishment","(41.92476861962253, -87.68987135761421)",4.22739726027397,0,0,0,0,0,0,0,0,0,0,2,2,2,"italian",9.89027421348722,31.4396451693261,30.0308549924444,69.7602711711459,0,1
"VERMILION","569829","1123288","Restaurant","Risk 1 (High)",2012-02-28,"Canvass",0,0.912328767123288,2012-02-16,2014-02-15,"10 W HUBBARD ST","CHICAGO","IL","60610","42","w_42_p_55","18","Retail Food Establishment","(41.89016858549094, -87.62839433601951)",5.03561643835616,1,0,0,0,0,1,0,0,0,0,1,1,1,"unknown",5.87348806715933,13.0717780759079,1.2211586929981,17.4827315903185,0,1
"Lake Shore Groceries","1138668","1043583","Grocery Store","Risk 1 (High)",2012-12-05,"Canvass",0,1.19452054794521,2011-03-16,2013-03-15,"900 N LAKE SHORE DR","CHICAGO","IL","60611","42","w_42_p_5","18","Retail Food Establishment","(41.899280990919685, -87.61889451230181)",5.56175799086758,0,1,0,1,0,0,0,0,0,0,1,1,1,"mart",2.79526723428569,0.675957273163978,0.015223078196911,0.207923559408066,0,0
"LARAMIE BAKERY & DELI","1194286","11587","Grocery Store","Risk 1 (High)",2012-05-16,"Canvass",0,1.24109589041096,2011-08-16,2013-08-15,"3012-3014 N LARAMIE AVE 1ST","CHICAGO","IL","60641","31","w_31_p_45","25","Retail Food Establishment","(41.93544657128771, -87.75671871371809)",4.75342465753425,0,1,0,1,0,0,0,0,0,0,2,2,2,"grocery",24.2719490568659,35.6880205561907,30.0951115836005,24.0939826048896,1,1
"Taco Burrito King","1227550","2059673","Restaurant","Risk 1 (High)",2012-09-06,"Canvass",0,0.997260273972603,2010-10-05,2012-10-15,"5601 S HARLEM AVE 1ST","CHICAGO","IL","60638","23","w_23_p_1","8","Retail Food Establishment","(41.790043968551885, -87.80130039473886)",1.92328767123288,0,0,0,0,0,0,0,0,0,0,2,2,2,"dinner",0.394583002468589,5.94503713902577,2.02644372588427,8.33958995800131,0,0
"SUBWAY","1154812","1804587","Restaurant","Risk 1 (High)",2013-01-16,"Canvass",0,0.632876712328767,2011-09-16,2013-09-15,"240 E 103RD ST 1ST 1","CHICAGO","IL","60628","9","w_9_p_14","5","Retail Food Establishment","(41.70737367442835, -87.6170303922)",5.69326484018265,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",17.982938957198,36.6887821434542,24.1356763815496,1.60429484084073,0,0
"DOMINO'S PIZZA","680156","37506","Restaurant","Risk 1 (High)",2012-03-20,"Canvass",0,0.323287671232877,2010-06-16,2012-06-15,"1453 E HYDE PARK BLVD 1ST","CHICAGO","IL","60615","4","w_4_p_47","2","Retail Food Establishment","(41.80233814333551, -87.58967573279067)",4.5972602739726,0,0,0,0,0,0,0,0,0,0,5,5,5,"italian",6.71670193081062,1.54250628019907,3.35997856138546,4.08466986486002,0,0
"BACCI-OLDTOWN","1134597","1959169","Restaurant","Risk 1 (High)",2012-09-26,"Canvass",0,1.15068493150685,2012-02-16,2014-02-15,"163 W NORTH AVE 1ST","CHICAGO","IL","60610","43","w_43_p_54","18","Retail Food Establishment","(41.91105193424884, -87.63419399660445)",3.42739726027397,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",53.7815017477946,19.9110043838664,16.335746760799,56.1021345900565,0,1
"Cafe Nordstrom","1138582","1021790","Restaurant","Risk 1 (High)",2012-11-02,"Canvass",0,1.03561643835616,2011-03-16,2013-03-15,"55 E GRAND AVE","CHICAGO","IL","60611","42","w_42_p_22","18","Retail Food Establishment","(41.891590741083505, -87.62586713724458)",5.47123287671233,1,0,0,0,0,0,0,0,0,0,1,1,1,"breakfast",18.5233647934059,13.8477543203608,1.29982559691693,8.95987079535356,0,0
"BURGER KING #7112","1234697","1473504","Restaurant","Risk 2 (Medium)",2012-08-17,"Canvass",0,1.17534246575342,2011-09-16,2013-09-15,"2701 N WESTERN AVE","CHICAGO","IL","60647","1","w_1_p_39","14","Retail Food Establishment","(41.93044608692497, -87.68769718425692)",4.7560502283105,0,0,0,0,0,0,0,0,0,0,1,1,1,"dinner",15.1604533143798,18.3826006124035,9.01873350269144,20.9099734939329,1,0
"EDGEWATER PRODUCE","1235818","16765","Grocery Store","Risk 1 (High)",2013-06-06,"Canvass",0,1.07397260273973,2011-07-16,2013-07-15,"5509 N CLARK ST  1ST","CHICAGO","IL","60640","48","w_48_p_7","20","Retail Food Establishment","(41.98197137699897, -87.6683210322541)",5.81095890410959,0,0,0,0,0,0,0,0,0,0,1,1,1,"grocery",8.61982258411229,10.1681984027914,20.0009727933982,11.4529002054582,0,1
"LA MARQUESA","659865","2079298","Restaurant","Risk 1 (High)",2012-01-04,"Canvass",0,0.863013698630137,2011-02-28,2013-03-15,"2322 N CICERO AVE 1ST","CHICAGO","IL","60639","31","w_31_p_21","25","Retail Food Establishment","(41.92310285562109, -87.74641732066215)",0.849315068493151,0,0,0,0,0,0,0,0,0,0,1,1,1,"unknown",31.3341172678759,18.4338911193894,23.5852914924809,4.57416194029154,1,0
"SUBWAY SANDWICH","1300364","1884292","Restaurant","Risk 1 (High)",2012-11-07,"Canvass",0,0.745205479452055,2012-01-16,2014-01-15,"11601 W TOUHY AVE TERMINAL 3 3","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment","(42.008536400868735, -87.91442843927047)",4.77260273972603,0,0,0,0,0,0,0,0,0,0,5,5,5,"sandwich",1.05868498642018e-41,1.6659242876633e-199,1.64974819640856e-238,2.59050091054822e-304,0,0
"CATERING BY MAX","1229669","2125525","Other","Risk 1 (High)",2012-06-15,"Canvass",0,0.487671232876712,2012-01-12,2014-01-15,"5754 N WESTERN AVE 1ST","CHICAGO","IL","60659","40","w_40_p_25","20","Retail Food Establishment","(41.98660480263769, -87.68968911677794)",0.424543378995434,0,0,0,0,0,0,0,0,1,0,1,1,1,"cater",12.9247994284772,20.5520186165144,3.18797693834587,5.93413148943029,0,0
"7-ELEVEN","1138783","1933682","Restaurant","Risk 2 (Medium)",2013-01-24,"Canvass",0,1.43835616438356,2012-05-16,2014-05-15,"714 N CLARK ST 1ST","CHICAGO","IL","60654","42","w_42_p_57","18","Retail Food Establishment","(41.895375850474665, -87.63136270867454)",4.11232876712329,0,1,0,1,0,0,0,0,0,0,5,5,5,"mart",24.5605546894775,42.0996057264324,0.0193161474041188,39.2061554231527,1,0
